Latitude_WGS84,Longitude_WGS84,Elev_m_NAVD88
41.345353,-84.143481,191.94
41.345361,-84.143482,191.96
41.345371,-84.143482,191.94
41.345379,-84.143483,191.94
41.345389,-84.143484,191.97
41.345398,-84.143485,191.95
41.345408,-84.143486,191.97
41.345417,-84.143487,191.97
41.345426,-84.143488,192.07
41.345436,-84.143489,191.94
41.345444,-84.143490,191.93
41.345453,-84.143491,191.91
41.345463,-84.143492,191.88
41.345472,-84.143493,191.86
41.345482,-84.143494,191.85
41.345492,-84.143495,191.80
41.345501,-84.143496,191.83
41.345511,-84.143497,191.84
41.345520,-84.143498,191.77
41.345528,-84.143498,191.81
41.345539,-84.143499,191.85
41.345549,-84.143500,191.85
41.345557,-84.143501,191.84
41.345566,-84.143502,191.83
41.345577,-84.143502,191.83
41.345586,-84.143503,191.77
41.345593,-84.143503,191.93
41.345602,-84.143504,191.97
41.345613,-84.143504,191.93
41.345625,-84.143505,191.91
41.345635,-84.143505,191.91
41.345643,-84.143505,191.93
41.345655,-84.143506,191.95
41.345666,-84.143506,191.89
41.345676,-84.143506,191.90
41.345685,-84.143506,191.95
41.345696,-84.143505,191.97
41.345705,-84.143505,191.98
41.345715,-84.143505,192.01
41.345726,-84.143505,192.03
41.345733,-84.143505,192.06
41.345746,-84.143504,192.15
41.345756,-84.143504,192.22
41.345768,-84.143504,192.22
41.345773,-84.143504,192.28
41.345784,-84.143504,192.34
41.345800,-84.143503,192.54
41.345813,-84.143503,192.55
41.345825,-84.143503,192.49
41.345835,-84.143503,192.41
41.345846,-84.143504,192.37
41.345857,-84.143504,192.30
41.345869,-84.143504,192.26
41.345880,-84.143504,192.22
41.345896,-84.143505,192.19
41.345909,-84.143505,192.16
41.345920,-84.143505,192.14
41.345933,-84.143506,192.13
41.345944,-84.143506,192.11
41.345957,-84.143506,192.11
41.345970,-84.143507,192.10
41.345981,-84.143507,192.09
41.345998,-84.143507,192.02
41.346009,-84.143508,192.11
41.346022,-84.143508,192.08
41.346035,-84.143509,192.09
41.346048,-84.143510,192.11
41.346061,-84.143511,192.14
41.346074,-84.143512,192.16
41.346086,-84.143513,192.16
41.346099,-84.143514,192.15
41.346112,-84.143514,192.14
41.346123,-84.143515,192.14
41.346136,-84.143516,192.17
41.346150,-84.143517,192.18
41.346161,-84.143518,192.16
41.346173,-84.143518,192.16
41.346185,-84.143519,192.17
41.346200,-84.143520,192.11
41.346213,-84.143521,192.18
41.346228,-84.143522,192.15
41.346242,-84.143522,192.16
41.346252,-84.143523,192.17
41.346267,-84.143524,192.17
41.346279,-84.143524,192.18
41.346295,-84.143526,192.17
41.346307,-84.143527,192.19
41.346320,-84.143528,192.19
41.346332,-84.143529,192.19
41.346345,-84.143530,192.18
41.346357,-84.143532,192.18
41.346371,-84.143533,192.17
41.346384,-84.143534,192.19
41.346396,-84.143536,192.16
41.346411,-84.143537,192.15
41.346424,-84.143539,192.16
41.346437,-84.143540,192.15
41.346449,-84.143542,192.13
41.346461,-84.143543,192.10
41.346474,-84.143544,192.07
41.346487,-84.143546,192.06
41.346499,-84.143546,192.02
41.346509,-84.143547,192.00
41.346520,-84.143548,192.02
41.346530,-84.143549,192.00
41.346540,-84.143550,191.98
41.346550,-84.143550,191.96
41.346558,-84.143551,191.99
41.346572,-84.143551,191.98
41.346588,-84.143552,191.99
41.346598,-84.143552,191.99
41.346608,-84.143552,192.00
41.346620,-84.143552,192.05
41.346631,-84.143552,192.07
41.346645,-84.143553,192.17
41.346656,-84.143553,192.32
41.346668,-84.143553,192.29
41.346680,-84.143553,192.19
41.346693,-84.143553,192.11
41.346703,-84.143553,192.04
41.346714,-84.143553,192.04
41.346723,-84.143553,192.00
41.346733,-84.143552,191.96
41.346748,-84.143552,191.95
41.346758,-84.143552,191.89
41.346769,-84.143552,191.89
41.346781,-84.143552,191.93
41.346791,-84.143551,191.96
41.346802,-84.143551,191.95
41.346812,-84.143551,191.96
41.346822,-84.143550,191.94
41.346833,-84.143550,191.99
41.346843,-84.143549,191.97
41.346858,-84.143548,191.93
41.346866,-84.143548,191.94
41.346876,-84.143548,191.92
41.346886,-84.143547,191.91
41.346899,-84.143547,191.93
41.346911,-84.143547,191.92
41.346919,-84.143546,191.90
41.346932,-84.143546,191.92
41.346942,-84.143546,191.91
41.346954,-84.143546,191.93
41.346963,-84.143546,191.94
41.346975,-84.143547,191.93
41.346985,-84.143547,191.94
41.346997,-84.143547,191.98
41.347007,-84.143548,191.95
41.347017,-84.143548,191.95
41.347029,-84.143548,191.96
41.347039,-84.143549,192.00
41.347050,-84.143550,191.99
41.347060,-84.143550,191.99
41.347072,-84.143551,191.96
41.347082,-84.143552,191.96
41.347093,-84.143552,191.97
41.347103,-84.143553,191.94
41.347115,-84.143554,191.95
41.347125,-84.143555,191.91
41.347138,-84.143556,191.92
41.347147,-84.143557,191.90
41.347160,-84.143558,191.88
41.347172,-84.143559,191.86
41.347183,-84.143560,191.86
41.347193,-84.143562,191.82
41.347203,-84.143563,191.82
41.347213,-84.143564,191.81
41.347223,-84.143565,191.82
41.347238,-84.143567,191.85
41.347248,-84.143568,191.83
41.347258,-84.143569,191.83
41.347272,-84.143570,191.87
41.347280,-84.143571,191.88
41.347292,-84.143572,191.89
41.347305,-84.143573,191.83
41.347317,-84.143574,191.81
41.347327,-84.143574,191.76
41.347339,-84.143575,191.72
41.347349,-84.143575,191.73
41.347361,-84.143576,191.72
41.347373,-84.143576,191.68
41.347383,-84.143576,191.70
41.347396,-84.143576,191.68
41.347408,-84.143576,191.67
41.347418,-84.143576,191.69
41.347430,-84.143576,191.67
41.347442,-84.143576,191.65
41.347453,-84.143575,191.64
41.347465,-84.143575,191.65
41.347475,-84.143574,191.65
41.347486,-84.143574,191.69
41.347498,-84.143573,191.69
41.347508,-84.143572,191.70
41.347519,-84.143572,191.77
41.347533,-84.143571,191.78
41.347545,-84.143570,191.78
41.347557,-84.143569,191.76
41.347568,-84.143569,191.69
41.347581,-84.143568,191.68
41.347591,-84.143567,191.67
41.347602,-84.143567,191.69
41.347616,-84.143566,191.69
41.347629,-84.143566,191.69
41.347640,-84.143566,191.69
41.347656,-84.143566,191.66
41.347668,-84.143566,191.66
41.347679,-84.143566,191.65
41.347691,-84.143566,191.64
41.347702,-84.143567,191.63
41.347714,-84.143567,191.64
41.347727,-84.143567,191.65
41.347739,-84.143567,191.63
41.347750,-84.143567,191.65
41.347763,-84.143568,191.64
41.347775,-84.143568,191.62
41.347786,-84.143568,191.61
41.347799,-84.143568,191.62
41.347810,-84.143568,191.67
41.347822,-84.143569,191.65
41.347835,-84.143569,191.60
41.347846,-84.143569,191.59
41.347858,-84.143570,191.57
41.347871,-84.143570,191.59
41.347883,-84.143571,191.57
41.347894,-84.143571,191.51
41.347907,-84.143572,191.52
41.347919,-84.143572,191.49
41.347932,-84.143572,191.49
41.347944,-84.143572,191.48
41.347957,-84.143573,191.49
41.347969,-84.143573,191.50
41.347981,-84.143573,191.50
41.347995,-84.143573,191.50
41.348006,-84.143573,191.50
41.348020,-84.143573,191.50
41.348032,-84.143573,191.54
41.348043,-84.143572,191.55
41.348057,-84.143572,191.54
41.348068,-84.143571,191.56
41.348084,-84.143570,191.57
41.348096,-84.143570,191.62
41.348109,-84.143569,191.63
41.348119,-84.143569,191.62
41.348130,-84.143568,191.62
41.348143,-84.143568,191.61
41.348155,-84.143567,191.60
41.348166,-84.143567,191.58
41.348180,-84.143567,191.57
41.348191,-84.143566,191.59
41.348204,-84.143566,191.59
41.348216,-84.143566,191.58
41.348226,-84.143565,191.57
41.348367,-84.144249,193.02
41.348361,-84.144250,193.04
41.348357,-84.144251,193.08
41.348355,-84.144250,193.09
41.348352,-84.144250,193.09
41.348349,-84.144249,193.06
41.348346,-84.144248,193.01
41.348343,-84.144246,193.05
41.348341,-84.144244,193.05
41.348338,-84.144242,193.04
41.348336,-84.144239,193.06
41.348334,-84.144237,193.04
41.348332,-84.144234,193.00
41.348331,-84.144230,192.99
41.348329,-84.144225,192.97
41.348328,-84.144221,192.95
41.348327,-84.144215,192.89
41.348326,-84.144209,192.86
41.348326,-84.144202,192.84
41.348325,-84.144194,192.80
41.348325,-84.144186,192.74
41.348325,-84.144174,192.64
41.348326,-84.144162,192.55
41.348326,-84.144154,192.58
41.348327,-84.144142,192.55
41.348327,-84.144131,192.50
41.348328,-84.144120,192.37
41.348329,-84.144099,192.32
41.348329,-84.144085,192.31
41.348329,-84.144071,192.30
41.348330,-84.144055,192.26
41.348331,-84.144041,192.36
41.348331,-84.144027,191.91
41.348332,-84.144013,191.83
41.348332,-84.144001,191.82
41.348333,-84.143987,191.57
41.348333,-84.143975,191.39
41.348333,-84.143962,191.22
41.348333,-84.143946,191.20
41.348333,-84.143934,191.15
41.348333,-84.143921,191.20
41.348333,-84.143909,191.24
41.348332,-84.143896,191.27
41.348332,-84.143884,191.18
41.348332,-84.143873,191.18
41.348332,-84.143861,191.13
41.348332,-84.143848,191.26
41.348332,-84.143835,191.27
41.348332,-84.143823,191.16
41.348333,-84.143802,191.09
41.348333,-84.143790,191.06
41.348333,-84.143777,191.04
41.348334,-84.143765,191.02
41.348334,-84.143753,190.99
41.348334,-84.143738,191.08
41.348335,-84.143728,191.10
41.348335,-84.143713,191.17
41.348335,-84.143701,191.14
41.348335,-84.143684,191.20
41.348334,-84.143671,191.23
41.348334,-84.143659,191.27
41.348334,-84.143642,191.34
41.348334,-84.143629,191.37
41.348333,-84.143613,191.39
41.348333,-84.143596,191.41
41.348332,-84.143582,191.45
41.348331,-84.143566,191.52
41.348331,-84.143554,191.57
41.348330,-84.143539,191.66
41.348329,-84.143525,191.66
41.348329,-84.143512,191.68
41.348328,-84.143498,191.71
41.348327,-84.143484,191.68
41.348326,-84.143471,191.70
41.348325,-84.143457,191.66
41.348324,-84.143444,191.64
41.348323,-84.143430,191.65
41.348322,-84.143418,191.70
41.348320,-84.143402,191.71
41.348319,-84.143389,191.74
41.348318,-84.143377,191.71
41.348316,-84.143362,191.82
41.348315,-84.143348,191.83
41.348314,-84.143335,191.85
41.348312,-84.143321,191.98
41.348311,-84.143309,191.96
41.348310,-84.143295,191.99
41.348309,-84.143282,192.00
41.348308,-84.143268,192.12
41.348307,-84.143256,192.03
41.348306,-84.143237,192.08
41.348305,-84.143221,192.07
41.348304,-84.143209,192.09
41.348303,-84.143193,192.12
41.348303,-84.143179,192.13
41.348302,-84.143163,192.18
41.348301,-84.143150,192.24
41.348301,-84.143138,192.30
41.348300,-84.143122,192.42
41.348299,-84.143110,192.54
41.348299,-84.143097,192.64
41.348298,-84.143083,192.70
41.348296,-84.143060,192.79
41.348296,-84.143049,192.85
41.348295,-84.143034,192.92
41.348294,-84.143022,192.91
41.348294,-84.143004,192.91
41.348293,-84.142991,192.90
41.348293,-84.142979,192.92
41.348293,-84.142967,192.95
41.348292,-84.142952,192.94
41.348292,-84.142942,192.99
41.348291,-84.142927,193.17
41.348291,-84.142915,193.14
41.348291,-84.142902,193.16
41.348290,-84.142889,193.17
41.348290,-84.142879,193.18
41.348289,-84.142866,193.19
41.348289,-84.142854,193.16
41.348288,-84.142841,193.22
41.348287,-84.142828,193.20
41.348287,-84.142818,193.25
41.348286,-84.142803,193.26
41.348286,-84.142792,193.27
41.348285,-84.142775,193.30
41.348285,-84.142763,193.38
41.348284,-84.142752,193.37
41.348284,-84.142739,193.35
41.348284,-84.142729,193.34
41.348283,-84.142712,193.40
41.348283,-84.142703,193.42
41.348283,-84.142692,193.49
41.348282,-84.142685,193.56
41.348282,-84.142675,193.58
41.348282,-84.142667,193.66
41.348282,-84.142660,193.68
41.348282,-84.142653,193.76
41.348281,-84.142645,193.74
41.348281,-84.142640,193.81
41.348280,-84.142632,193.76
41.348279,-84.142626,193.73
41.348278,-84.142620,193.76
41.348277,-84.142615,193.71
41.348275,-84.142609,193.75
41.348273,-84.142602,193.75
41.348271,-84.142597,193.77
41.348270,-84.142593,193.79
41.348268,-84.142589,193.81
41.348266,-84.142585,193.79
41.348264,-84.142582,193.78
41.348263,-84.142579,193.70
41.348261,-84.142575,193.70
41.348259,-84.142573,193.70
41.342791,-84.141966,191.97
41.342790,-84.141967,192.02
41.342790,-84.141967,192.03
41.342789,-84.141968,192.02
41.342789,-84.141969,192.01
41.342788,-84.141969,192.01
41.342788,-84.141969,192.03
41.342787,-84.141970,192.02
41.342786,-84.141971,192.03
41.342785,-84.141973,192.04
41.342784,-84.141975,192.03
41.342783,-84.141977,192.01
41.342782,-84.141980,192.02
41.342780,-84.141986,192.01
41.342779,-84.141991,192.01
41.342779,-84.141997,191.98
41.342778,-84.142002,192.19
41.342778,-84.142009,192.11
41.342777,-84.142016,192.08
41.342778,-84.142023,192.16
41.342779,-84.142031,192.15
41.342781,-84.142037,192.15
41.342784,-84.142046,192.15
41.342787,-84.142053,192.18
41.342793,-84.142060,192.23
41.342799,-84.142067,192.20
41.342807,-84.142074,192.24
41.342814,-84.142081,192.26
41.342822,-84.142087,192.31
41.342830,-84.142093,192.35
41.342838,-84.142099,192.35
41.342846,-84.142105,192.31
41.342856,-84.142111,192.39
41.342865,-84.142117,192.40
41.342875,-84.142123,192.38
41.342885,-84.142128,192.40
41.342897,-84.142134,192.40
41.342907,-84.142139,192.30
41.342917,-84.142144,192.30
41.342927,-84.142149,192.26
41.342939,-84.142155,192.29
41.342951,-84.142161,192.33
41.342961,-84.142167,192.32
41.342971,-84.142172,192.30
41.342983,-84.142178,192.33
41.342996,-84.142184,192.33
41.343006,-84.142189,192.31
41.343017,-84.142194,192.26
41.343029,-84.142200,192.20
41.343041,-84.142206,192.21
41.343052,-84.142211,192.18
41.343064,-84.142217,192.07
41.343076,-84.142222,192.21
41.343088,-84.142228,192.16
41.343101,-84.142233,192.14
41.343111,-84.142238,192.08
41.343121,-84.142242,192.06
41.343130,-84.142246,192.04
41.343140,-84.142250,192.05
41.343150,-84.142254,192.05
41.343159,-84.142258,192.07
41.343168,-84.142262,192.06
41.343176,-84.142265,192.02
41.343185,-84.142268,192.04
41.343195,-84.142272,192.07
41.343204,-84.142276,191.98
41.343213,-84.142280,191.95
41.343222,-84.142283,192.02
41.343232,-84.142287,191.93
41.343241,-84.142291,191.94
41.343258,-84.142298,191.94
41.343271,-84.142303,191.91
41.343280,-84.142307,191.94
41.343289,-84.142311,191.93
41.343300,-84.142315,191.90
41.343311,-84.142320,191.90
41.343320,-84.142324,191.88
41.343330,-84.142327,191.85
41.343339,-84.142331,191.82
41.343349,-84.142335,191.81
41.343357,-84.142338,191.67
41.343371,-84.142344,191.75
41.343382,-84.142348,191.75
41.343393,-84.142352,191.71
41.343404,-84.142356,191.74
41.343414,-84.142360,191.74
41.343425,-84.142363,191.78
41.343436,-84.142367,191.73
41.343445,-84.142371,191.75
41.343456,-84.142374,191.73
41.343467,-84.142378,191.75
41.343476,-84.142381,191.75
41.343487,-84.142384,191.77
41.343497,-84.142388,191.76
41.343508,-84.142391,191.76
41.343519,-84.142395,191.75
41.343529,-84.142398,191.71
41.343540,-84.142401,191.70
41.343549,-84.142405,191.67
41.343560,-84.142408,191.69
41.343571,-84.142412,191.73
41.343581,-84.142415,191.79
41.343590,-84.142418,191.85
41.343600,-84.142421,191.79
41.343611,-84.142425,191.80
41.343622,-84.142428,191.81
41.343630,-84.142430,191.80
41.343641,-84.142434,191.84
41.343649,-84.142436,191.90
41.343658,-84.142438,191.91
41.343674,-84.142443,191.85
41.343685,-84.142446,191.81
41.343697,-84.142449,191.81
41.343709,-84.142452,191.72
41.343718,-84.142455,191.72
41.343729,-84.142458,191.70
41.343740,-84.142461,191.76
41.343750,-84.142463,192.10
41.343759,-84.142466,191.73
41.343771,-84.142469,191.98
41.343782,-84.142472,191.99
41.343792,-84.142474,191.89
41.343802,-84.142477,191.89
41.343813,-84.142480,192.00
41.343824,-84.142484,192.08
41.343834,-84.142486,191.92
41.343843,-84.142489,191.98
41.343858,-84.142493,192.04
41.343869,-84.142496,192.07
41.343879,-84.142499,192.05
41.343888,-84.142501,192.08
41.343899,-84.142504,191.81
41.343909,-84.142507,191.73
41.343920,-84.142510,191.65
41.343931,-84.142513,191.62
41.343941,-84.142516,191.62
41.343952,-84.142519,191.61
41.343963,-84.142522,191.61
41.343975,-84.142525,191.65
41.343986,-84.142529,191.69
41.343997,-84.142532,191.76
41.344007,-84.142535,191.81
41.344018,-84.142538,191.75
41.344028,-84.142541,191.65
41.344039,-84.142544,191.63
41.344050,-84.142547,191.61
41.344061,-84.142550,191.67
41.344071,-84.142553,191.61
41.344082,-84.142556,191.67
41.344093,-84.142559,191.60
41.344105,-84.142562,191.61
41.344114,-84.142565,191.65
41.344125,-84.142568,191.55
41.344137,-84.142571,191.66
41.344148,-84.142573,191.66
41.344158,-84.142576,191.61
41.344169,-84.142578,191.58
41.344179,-84.142580,191.69
41.344190,-84.142582,191.59
41.344201,-84.142584,191.55
41.344212,-84.142586,191.59
41.344224,-84.142589,191.49
41.344235,-84.142591,191.45
41.344245,-84.142593,191.46
41.344258,-84.142596,191.46
41.344268,-84.142598,191.48
41.344281,-84.142601,191.49
41.344292,-84.142603,191.49
41.344302,-84.142606,191.48
41.344313,-84.142609,191.52
41.344323,-84.142611,191.52
41.344331,-84.142613,191.51
41.344349,-84.142617,191.52
41.344358,-84.142620,191.60
41.344373,-84.142623,191.63
41.344385,-84.142626,191.64
41.344396,-84.142629,191.72
41.344406,-84.142632,191.70
41.344417,-84.142634,191.72
41.344428,-84.142637,191.68
41.344438,-84.142640,191.66
41.344450,-84.142643,191.66
41.344461,-84.142646,191.63
41.344471,-84.142648,191.73
41.344482,-84.142652,191.83
41.344494,-84.142655,191.71
41.344503,-84.142657,191.69
41.344513,-84.142660,191.76
41.344525,-84.142663,191.66
41.344536,-84.142667,191.69
41.344547,-84.142670,191.67
41.344559,-84.142673,191.68
41.344568,-84.142676,191.68
41.344580,-84.142680,191.68
41.344590,-84.142683,191.72
41.344601,-84.142686,191.73
41.344611,-84.142690,191.75
41.344622,-84.142693,191.79
41.344633,-84.142697,191.81
41.344645,-84.142700,191.86
41.344654,-84.142703,191.93
41.344664,-84.142706,191.98
41.344674,-84.142709,192.07
41.344685,-84.142713,192.16
41.344698,-84.142717,192.13
41.344709,-84.142720,192.08
41.344719,-84.142723,192.01
41.344731,-84.142726,191.97
41.344740,-84.142729,191.97
41.344752,-84.142732,191.95
41.344760,-84.142734,191.96
41.344773,-84.142738,191.94
41.344782,-84.142740,192.03
41.344794,-84.142743,191.94
41.344804,-84.142745,192.03
41.344815,-84.142748,192.16
41.344823,-84.142750,192.12
41.344836,-84.142753,192.16
41.344846,-84.142755,191.94
41.344861,-84.142758,191.95
41.344871,-84.142761,191.97
41.344880,-84.142763,191.97
41.344892,-84.142765,191.99
41.344902,-84.142767,191.96
41.344913,-84.142769,191.98
41.344923,-84.142771,191.99
41.344933,-84.142773,191.97
41.344943,-84.142775,192.00
41.344956,-84.142777,192.03
41.344966,-84.142779,192.01
41.344977,-84.142781,192.05
41.344987,-84.142783,192.04
41.344998,-84.142785,192.06
41.345007,-84.142787,192.07
41.345017,-84.142789,192.08
41.345028,-84.142791,192.08
41.345036,-84.142793,192.14
41.345048,-84.142796,192.15
41.345061,-84.142798,192.17
41.345075,-84.142802,192.21
41.345087,-84.142804,192.30
41.345098,-84.142807,192.37
41.345109,-84.142809,192.46
41.345124,-84.142812,192.52
41.345134,-84.142815,192.55
41.345145,-84.142817,192.60
41.345156,-84.142820,192.65
41.345166,-84.142822,192.66
41.345176,-84.142824,192.67
41.345190,-84.142828,192.60
41.345202,-84.142830,192.64
41.345211,-84.142833,192.62
41.345221,-84.142835,192.60
41.345230,-84.142837,192.64
41.345237,-84.142839,192.61
41.345244,-84.142841,192.63
41.345251,-84.142842,192.67
41.345435,-84.142331,192.87
41.345434,-84.142327,192.89
41.345434,-84.142325,192.89
41.345433,-84.142323,192.91
41.345433,-84.142321,192.92
41.345432,-84.142319,192.95
41.345432,-84.142317,192.94
41.345431,-84.142316,192.94
41.345431,-84.142314,192.92
41.345430,-84.142313,192.95
41.345429,-84.142311,192.96
41.345429,-84.142310,192.90
41.345427,-84.142308,193.03
41.345426,-84.142307,193.02
41.345425,-84.142307,193.02
